,treeID,xmin,xmax,ymin,ymax,rgb_path,label,numeric_label,tile_xmin,tile_xmax,tile_ymin,tile_ymax,origin_xmin,origin_xmax,origin_ymin,origin_ymax
608,608,2462,2494,4820,4851,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2462,2494,4820,4851
609,609,3126,3190,4770,4828,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3126,3190,4770,4828
610,610,3105,3132,4858,4889,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3105,3132,4858,4889
611,611,2964,2995,5025,5059,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2964,2995,5025,5059
612,612,2933,2985,4729,4771,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2933,2985,4729,4771
613,613,2986,3044,6256,6324,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2986,3044,6256,6324
614,614,2705,2784,6252,6337,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2705,2784,6252,6337
615,615,2634,2728,6158,6238,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2634,2728,6158,6238
616,616,2548,2610,5939,5998,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2548,2610,5939,5998
617,617,2495,2532,5925,5960,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2495,2532,5925,5960
618,618,2626,2687,5897,5967,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2626,2687,5897,5967
619,619,2805,2870,6050,6121,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2805,2870,6050,6121
620,620,2712,2745,5749,5784,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2712,2745,5749,5784
621,621,2863,2910,5633,5682,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2863,2910,5633,5682
622,622,2922,2964,5735,5782,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2922,2964,5735,5782
623,623,3086,3142,5651,5695,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3086,3142,5651,5695
624,624,3147,3198,5715,5788,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3147,3198,5715,5788
625,625,3045,3081,5766,5812,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3045,3081,5766,5812
626,626,2868,2915,5880,5935,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2868,2915,5880,5935
627,627,4090,4282,6362,6498,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,4090,4282,6362,6498
628,628,3901,4021,6936,7102,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3901,4021,6936,7102
629,629,3812,3929,7040,7159,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3812,3929,7040,7159
630,630,3885,3941,7177,7267,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3885,3941,7177,7267
631,631,2996,3025,7293,7329,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2996,3025,7293,7329
632,632,3067,3117,7641,7698,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3067,3117,7641,7698
633,633,3041,3074,7672,7710,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3041,3074,7672,7710
634,634,3004,3041,7669,7720,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3004,3041,7669,7720
635,635,2965,2999,7538,7572,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2965,2999,7538,7572
636,636,2754,2789,7685,7720,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2754,2789,7685,7720
637,637,2989,3009,7766,7788,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2989,3009,7766,7788
638,638,2876,2950,7834,7930,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2876,2950,7834,7930
639,639,2786,2875,7773,7912,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2786,2875,7773,7912
640,640,2804,2869,8116,8215,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2804,2869,8116,8215
641,641,2427,2518,7896,8001,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2427,2518,7896,8001
642,642,2153,2208,7625,7694,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2153,2208,7625,7694
643,643,2361,2390,7881,7916,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2361,2390,7881,7916
644,644,1867,1895,8109,8138,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1867,1895,8109,8138
645,645,1891,1998,7926,8051,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1891,1998,7926,8051
646,646,1805,1883,7963,8049,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1805,1883,7963,8049
647,647,1754,1787,7816,7855,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1754,1787,7816,7855
648,648,814,859,7980,8043,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,814,859,7980,8043
649,649,660,726,8047,8117,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,660,726,8047,8117
650,650,645,786,8291,8435,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,645,786,8291,8435
651,651,507,555,8555,8606,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,507,555,8555,8606
652,652,185,278,8542,8639,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,185,278,8542,8639
653,653,376,417,9050,9090,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,376,417,9050,9090
654,654,745,829,8936,9018,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,745,829,8936,9018
655,655,1366,1407,8005,8036,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1366,1407,8005,8036
656,656,1498,1656,7902,8090,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1498,1656,7902,8090
657,657,1610,1701,7780,7881,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1610,1701,7780,7881
658,658,1282,1389,7623,7732,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1282,1389,7623,7732
659,659,1110,1158,7334,7381,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1110,1158,7334,7381
660,660,450,509,7368,7422,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,450,509,7368,7422
661,661,471,514,7330,7366,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,471,514,7330,7366
662,662,303,329,7322,7344,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,303,329,7322,7344
663,663,287,334,7238,7291,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,287,334,7238,7291
664,664,332,455,6948,7102,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,332,455,6948,7102
665,665,398,512,6870,6969,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,398,512,6870,6969
666,666,34,136,6632,6741,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,34,136,6632,6741
667,667,359,455,6534,6628,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,359,455,6534,6628
668,668,455,481,6521,6549,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,455,481,6521,6549
669,669,631,727,6551,6677,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,631,727,6551,6677
670,670,752,799,6594,6636,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,752,799,6594,6636
671,671,791,814,6554,6584,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,791,814,6554,6584
672,672,666,695,6488,6512,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,666,695,6488,6512
673,673,726,755,6486,6512,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,726,755,6486,6512
674,674,1089,1126,6600,6646,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1089,1126,6600,6646
675,675,1060,1091,6599,6642,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1060,1091,6599,6642
676,676,7575,7686,2258,2380,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,7575,7686,2258,2380
677,677,7457,7603,2668,2809,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,7457,7603,2668,2809
678,678,6420,6541,5332,5484,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6420,6541,5332,5484
679,679,6725,6800,5987,6084,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6725,6800,5987,6084
680,680,6344,6473,4993,5119,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6344,6473,4993,5119
681,681,6401,6460,4752,4827,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6401,6460,4752,4827
682,682,6501,6651,4734,4883,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6501,6651,4734,4883
683,683,6754,6847,4128,4268,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6754,6847,4128,4268
684,684,6637,6776,4387,4562,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6637,6776,4387,4562
685,685,6333,6440,3976,4117,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6333,6440,3976,4117
686,686,6313,6428,4144,4252,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6313,6428,4144,4252
687,687,3484,3603,88,195,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3484,3603,88,195
688,688,4087,4122,312,349,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,4087,4122,312,349
689,689,4503,4617,295,462,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,4503,4617,295,462
690,690,4473,4568,467,568,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,4473,4568,467,568
691,691,4974,5136,196,386,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,4974,5136,196,386
692,692,4829,4930,632,741,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,4829,4930,632,741
693,693,4774,4824,731,774,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,4774,4824,731,774
694,694,4948,5037,749,841,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,4948,5037,749,841
695,695,5044,5161,703,798,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,5044,5161,703,798
696,696,5326,5421,1030,1099,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,5326,5421,1030,1099
697,697,5305,5403,1104,1182,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,5305,5403,1104,1182
698,698,5683,5755,922,984,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,5683,5755,922,984
699,699,5255,5351,1723,1829,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,5255,5351,1723,1829
700,700,5315,5413,2279,2370,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,5315,5413,2279,2370
701,701,5141,5241,2088,2180,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,5141,5241,2088,2180
702,702,5313,5372,1861,1935,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,5313,5372,1861,1935
703,703,5255,5345,1976,2064,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,5255,5345,1976,2064
704,704,5467,5611,1871,1971,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,5467,5611,1871,1971
705,705,5684,5870,2926,3082,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,5684,5870,2926,3082
706,706,4545,4653,3574,3693,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,4545,4653,3574,3693
707,707,4054,4100,2937,2994,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,4054,4100,2937,2994
708,708,3616,3660,2856,2892,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3616,3660,2856,2892
709,709,3273,3302,2639,2664,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3273,3302,2639,2664
710,710,3256,3284,2658,2681,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3256,3284,2658,2681
711,711,2642,2665,2781,2810,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2642,2665,2781,2810
712,712,2157,2243,5426,5526,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2157,2243,5426,5526
713,713,2119,2154,5418,5469,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2119,2154,5418,5469
714,714,1859,1883,5598,5628,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1859,1883,5598,5628
715,715,2001,2081,5585,5670,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2001,2081,5585,5670
716,716,1797,1936,5871,6017,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1797,1936,5871,6017
717,717,1968,2027,6005,6056,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1968,2027,6005,6056
718,718,1961,1998,6063,6098,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1961,1998,6063,6098
719,719,1963,1992,6588,6621,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1963,1992,6588,6621
720,720,1947,1984,6716,6744,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1947,1984,6716,6744
721,721,1374,1459,6253,6350,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1374,1459,6253,6350
722,722,1636,1725,5916,6017,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1636,1725,5916,6017
723,723,8336,8395,5244,5327,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,8336,8395,5244,5327
724,724,7435,7546,4959,5035,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,7435,7546,4959,5035
725,725,7484,7555,4877,4958,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,7484,7555,4877,4958
726,726,7198,7270,4775,4873,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,7198,7270,4775,4873
727,727,7347,7431,4846,4964,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,7347,7431,4846,4964
728,728,7522,7599,4406,4500,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,7522,7599,4406,4500
729,729,7405,7486,4584,4680,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,7405,7486,4584,4680
730,730,7516,7599,4729,4814,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,7516,7599,4729,4814
731,731,6628,6722,3438,3567,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6628,6722,3438,3567
732,732,5663,5779,2406,2561,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,5663,5779,2406,2561
733,733,5780,5855,2441,2551,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,5780,5855,2441,2551
734,734,6407,6553,936,1086,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6407,6553,936,1086
735,735,6343,6422,952,1023,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6343,6422,952,1023
736,736,6711,6894,532,709,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6711,6894,532,709
737,737,6774,6865,729,843,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6774,6865,729,843
738,738,8197,8274,1261,1333,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,8197,8274,1261,1333
739,739,8153,8258,1314,1434,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,8153,8258,1314,1434
740,740,8120,8230,1481,1590,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,8120,8230,1481,1590
741,741,8436,8543,1071,1167,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,8436,8543,1071,1167
742,742,8985,9085,867,985,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,8985,9085,867,985
743,743,9104,9248,855,992,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,9104,9248,855,992
744,744,9709,9794,587,666,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,9709,9794,587,666
745,745,9536,9653,1567,1703,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,9536,9653,1567,1703
746,746,9526,9570,1400,1453,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,9526,9570,1400,1453
747,747,8858,9000,1964,2087,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,8858,9000,1964,2087
748,748,9141,9285,2437,2571,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,9141,9285,2437,2571
749,749,8877,8976,2426,2505,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,8877,8976,2426,2505
750,750,9166,9224,2093,2159,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,9166,9224,2093,2159
751,751,9532,9628,2496,2626,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,9532,9628,2496,2626
752,752,9909,9988,2558,2652,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,9909,9988,2558,2652
753,753,9679,9740,3071,3131,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,9679,9740,3071,3131
754,754,9893,10000,3405,3536,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,9893,10000,3405,3536
755,755,9826,9938,3285,3410,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,9826,9938,3285,3410
756,756,9101,9176,4360,4429,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,9101,9176,4360,4429
757,757,8977,9060,4289,4394,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,8977,9060,4289,4394
758,758,9060,9100,3828,3884,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,9060,9100,3828,3884
759,759,7938,8015,3892,3971,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,7938,8015,3892,3971
760,760,8063,8143,3177,3270,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,8063,8143,3177,3270
761,761,8018,8116,3069,3160,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,8018,8116,3069,3160
762,762,7280,7406,3320,3492,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,7280,7406,3320,3492
763,763,7188,7270,3278,3410,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,7188,7270,3278,3410
764,764,7322,7461,3159,3321,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,7322,7461,3159,3321
765,765,6732,6887,2927,3096,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6732,6887,2927,3096
766,766,6797,6899,3128,3254,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6797,6899,3128,3254
767,767,6920,7032,3977,4105,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6920,7032,3977,4105
768,768,5667,5784,5020,5156,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,5667,5784,5020,5156
769,769,5871,5994,6416,6528,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,5871,5994,6416,6528
770,770,6089,6226,6322,6479,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6089,6226,6322,6479
771,771,4910,5037,6695,6811,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,4910,5037,6695,6811
772,772,3751,3817,6533,6601,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3751,3817,6533,6601
773,773,4208,4254,5127,5167,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,4208,4254,5127,5167
774,774,4600,4735,4703,4818,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,4600,4735,4703,4818
775,775,4588,4683,4819,4889,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,4588,4683,4819,4889
776,776,4396,4575,4531,4716,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,4396,4575,4531,4716
777,777,4523,4683,3913,4095,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,4523,4683,3913,4095
778,778,6102,6181,814,939,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6102,6181,814,939
779,779,6890,7038,396,538,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6890,7038,396,538
780,780,7072,7223,198,271,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,7072,7223,198,271
781,781,7039,7133,126,199,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,7039,7133,126,199
782,782,7096,7180,287,350,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,7096,7180,287,350
783,783,7233,7324,844,965,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,7233,7324,844,965
784,784,7107,7253,753,911,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,7107,7253,753,911
785,785,7470,7570,351,436,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,7470,7570,351,436
786,786,7531,7676,674,804,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,7531,7676,674,804
787,787,7783,7957,1200,1360,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,7783,7957,1200,1360
788,788,7588,7755,1248,1405,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,7588,7755,1248,1405
789,789,6926,7041,1438,1561,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6926,7041,1438,1561
790,790,6474,6655,1240,1365,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6474,6655,1240,1365
791,791,6307,6422,612,722,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6307,6422,612,722
792,792,6513,6600,649,721,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6513,6600,649,721
793,793,6309,6428,779,894,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6309,6428,779,894
794,794,6430,6558,1124,1216,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6430,6558,1124,1216
795,795,6575,6715,1103,1210,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6575,6715,1103,1210
796,796,6900,7002,710,826,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6900,7002,710,826
797,797,6603,6715,104,202,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6603,6715,104,202
798,798,6473,6522,98,150,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6473,6522,98,150
799,799,6360,6427,437,517,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6360,6427,437,517
800,800,6214,6344,391,517,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,6214,6344,391,517
801,801,5944,6094,1668,1821,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,5944,6094,1668,1821
802,802,5840,5994,1766,1916,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,5840,5994,1766,1916
803,803,5905,6089,2069,2199,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,5905,6089,2069,2199
804,804,5275,5363,2124,2218,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,5275,5363,2124,2218
805,805,5548,5654,2054,2141,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,5548,5654,2054,2141
806,806,5651,5770,1770,1877,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,5651,5770,1770,1877
807,807,5204,5228,1504,1535,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,5204,5228,1504,1535
808,808,4923,5038,1211,1318,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,4923,5038,1211,1318
809,809,2040,2063,6666,6690,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2040,2063,6666,6690
810,810,2090,2117,6656,6682,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2090,2117,6656,6682
811,811,2024,2068,6730,6771,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2024,2068,6730,6771
